Year,Month,Timestamp,Temperature_C,pH,Dissolved_oxygen_mg_L,Turbidity (NTU),Fish_length
2025,2,03:00:00,29.04,7.65,5.97,3.3,6.94
2025,2,03:30:00,28.74,7.79,6.32,3.3,6.94
2025,2,04:00:00,28.83,7.85,7.16,3.3,6.95
2025,2,04:30:00,28.45,7.72,7.33,3.3,6.95
2025,2,05:00:00,27.97,7.85,7.57,3.3,6.95
2025,2,05:30:00,27.39,7.82,7.74,3.3,6.94
2025,2,06:00:00,27.13,7.85,7.3,3.3,6.94
2025,2,06:30:00,26.76,7.87,7.52,3.3,6.94
2025,2,07:00:00,25.8,7.93,7.37,3.3,6.94
2025,2,07:30:00,25.75,7.81,7.05,3.3,6.95
2025,2,08:00:00,25.33,7.85,6.78,3.3,6.95
2025,2,08:30:00,24.95,7.88,6.52,3.3,6.96
2025,2,09:00:00,25.04,7.85,5.85,3.3,6.95
2025,2,09:30:00,25.25,7.91,5.57,3.3,6.94
2025,2,10:00:00,24.99,7.91,5.29,3.3,6.94
2025,2,10:30:00,25.52,7.97,4.92,3.3,6.94
2025,2,11:00:00,26.04,7.86,4.56,3.3,6.94
2025,2,11:30:00,26.42,7.93,4.54,3.3,6.94
2025,2,12:00:00,26.66,7.99,4.02,3.3,6.97
2025,2,12:30:00,27.17,7.98,4.29,3.3,6.96
2025,2,13:00:00,28.1,7.99,4.31,3.3,6.96
2025,2,13:30:00,28.64,7.93,5.14,3.3,6.96
2025,2,14:00:00,28.63,8.06,5.01,3.3,6.97
2025,2,14:30:00,28.94,7.89,5.46,3.3,6.97
2025,2,15:00:00,29.05,7.96,5.97,3.3,6.98
2025,2,15:30:00,29,7.92,6.45,3.3,6.97
2025,2,16:00:00,28.89,8.05,6.82,3.3,6.96
2025,2,16:30:00,28.5,8.07,7.04,3.3,6.97
2025,2,17:00:00,28.05,7.98,7.01,3.3,6.96
2025,2,17:30:00,27.61,8,7.71,3.3,6.97
2025,2,18:00:00,26.89,7.99,7.58,3.3,6.97
2025,2,18:30:00,26.46,8.05,7.51,3.3,6.97
2025,2,19:00:00,26.19,7.92,7.37,3.3,6.96
2025,2,19:30:00,25.26,7.97,6.81,3.3,6.96
2025,2,20:00:00,25.24,7.95,6.82,3.3,6.97
2025,2,20:30:00,25.11,7.91,6.15,3.3,6.96
2025,2,21:00:00,24.85,7.96,5.72,3.3,6.97
2025,2,21:30:00,25.2,7.99,5.85,3.3,6.97
2025,2,22:00:00,25.4,7.99,5.45,3.3,6.97
2025,2,22:30:00,25.66,8,5.12,3.3,6.97
2025,2,23:00:00,26.11,7.88,4.89,3.3,6.97
2025,2,23:30:00,26.28,7.99,4.57,3.3,6.97
2025,2,00:00:00,27.05,8.02,4.38,3.3,7.01
2025,2,00:30:00,27.5,7.92,4.57,3.3,7.01
2025,2,01:00:00,27.98,7.98,4.83,3.3,7.00
2025,2,01:30:00,28.53,8,4.79,3.3,7.00
2025,2,02:00:00,28.84,7.99,5.23,3.3,7.00
2025,2,02:30:00,28.67,8.04,5.75,3.3,7.00
2025,2,03:00:00,29.02,7.95,5.83,3.3,7.00
2025,2,03:30:00,28.79,7.98,6.25,3.3,7.01
2025,2,04:00:00,28.77,7.97,6.82,3.3,7.00
2025,2,04:30:00,28.59,7.94,7.16,3.3,7.00
2025,2,05:00:00,28.15,7.95,7.25,3.3,7.01
2025,2,05:30:00,27.41,7.97,7.51,3.3,7.00
2025,2,06:00:00,27.13,7.95,7.26,3.3,7.01
2025,2,06:30:00,26.49,7.83,7.22,3.3,7.01
2025,2,07:00:00,26.17,7.96,7.41,3.3,7.00
2025,2,07:30:00,25.47,7.92,7,3.3,7.01
2025,2,08:00:00,25.15,7.87,6.87,3.3,7.01
2025,2,08:30:00,24.91,7.9,6.48,3.3,7.00
2025,2,09:00:00,24.81,7.89,5.79,3.3,7.00
2025,2,09:30:00,25.02,7.85,5.66,3.3,7.00
2025,2,10:00:00,25.32,7.84,5.11,3.3,7.00
2025,2,10:30:00,25.57,7.87,4.6,3.3,7.01
2025,2,11:00:00,26.02,7.86,4.66,3.3,7.00
2025,2,11:30:00,26.59,7.87,4.87,3.3,7.01
2025,3,12:00:00,27.36,7.9,4.68,3.3,7.03
2025,3,12:30:00,27.59,7.86,4.58,3.3,7.04
2025,3,13:00:00,27.83,7.82,4.67,3.3,7.03
2025,3,13:30:00,28.43,7.81,4.81,3.3,7.04
2025,3,14:00:00,28.85,7.88,5.05,3.3,7.04
2025,3,14:30:00,28.96,7.85,5.37,3.3,7.03
2025,3,15:00:00,29.1,7.78,6.38,3.3,7.02
2025,3,15:30:00,28.54,7.69,6.58,3.3,7.04
2025,3,16:00:00,28.64,7.76,6.84,3.3,7.04
2025,3,16:30:00,28.38,7.74,6.89,3.3,7.04
2025,3,17:00:00,27.81,7.69,7.44,3.3,7.04
2025,3,17:30:00,27.67,7.62,7.36,3.3,7.03
2025,3,18:00:00,26.83,7.67,7.12,3.3,7.04
2025,3,18:30:00,26.48,7.66,7.25,3.3,7.03
2025,3,19:00:00,25.79,7.68,7.52,3.3,7.04
2025,3,19:30:00,25.76,7.72,7.05,3.3,7.03
2025,3,20:00:00,25.38,7.69,6.66,3.3,7.03
2025,3,20:30:00,24.92,7.59,6.52,3.3,7.03
2025,3,21:00:00,24.99,7.62,5.72,3.3,7.04
2025,3,21:30:00,24.86,7.68,5.65,3.3,7.04
2025,3,22:00:00,25.5,7.56,5,3.3,7.04
2025,3,22:30:00,25.32,7.57,4.79,3.3,7.04
2025,3,23:00:00,26.05,7.59,4.49,3.3,7.03
2025,3,23:30:00,26.3,7.59,4.74,3.3,7.05
2025,3,00:00:00,27.16,7.59,4.19,3.3,7.06
2025,3,00:30:00,27.67,7.6,4.54,3.3,7.08
2025,3,01:00:00,28.17,7.5,4.49,3.3,7.07
2025,3,01:30:00,28.24,7.54,4.6,3.3,7.07
2025,3,02:00:00,28.34,7.44,5.23,3.3,7.07
2025,3,02:30:00,29.05,7.41,6.02,3.3,7.07
2025,3,03:00:00,29.02,7.46,6.23,3.3,7.06
2025,3,03:30:00,28.87,7.46,6.61,3.3,7.08
2025,3,04:00:00,28.56,7.43,6.31,3.3,7.08
2025,3,04:30:00,28.48,7.48,7.21,3.3,7.07
2025,3,05:00:00,27.84,7.52,7.2,3.3,7.07
2025,3,05:30:00,27.33,7.49,7.16,3.3,7.06
2025,3,06:00:00,27.08,7.44,7.28,3.3,7.08
2025,3,06:30:00,26.43,7.53,7.58,3.3,7.07
2025,3,07:00:00,26.09,7.53,7.06,3.3,7.07
2025,3,07:30:00,25.53,7.36,6.81,3.3,7.06
2025,3,08:00:00,25.17,7.48,6.51,3.3,7.07
2025,3,08:30:00,25.18,7.34,6.69,3.3,7.07
2025,3,09:00:00,24.99,7.45,6.04,3.3,7.08
2025,3,09:30:00,25.03,7.42,5.58,3.3,7.07
2025,3,10:00:00,25.51,7.4,5.1,3.3,7.07
2025,3,10:30:00,25.65,7.4,5.01,3.3,7.07
2025,3,11:00:00,25.67,7.42,4.62,3.3,7.08
2025,3,11:30:00,26.58,7.47,4.55,3.3,7.07
2025,3,12:00:00,26.96,7.41,4.59,3.3,7.10
2025,3,12:30:00,27.51,7.4,4.51,3.3,7.11
2025,3,13:00:00,27.84,7.37,4.56,3.3,7.11
2025,3,13:30:00,28.36,7.4,4.66,3.3,7.10
2025,3,14:00:00,28.75,7.44,5.19,3.3,7.10
2025,3,14:30:00,28.7,7.38,6.02,3.3,7.10
2025,3,15:00:00,28.91,7.38,6.31,3.3,7.11
2025,3,15:30:00,29.02,7.47,5.83,3.3,7.11
2025,3,16:00:00,28.72,7.4,6.71,3.3,7.11
2025,3,16:30:00,28.53,7.49,7.02,3.3,7.11
2025,3,17:00:00,28.25,7.41,7.55,3.3,7.11
2025,3,17:30:00,27.57,7.47,7.31,3.3,7.11
2025,3,18:00:00,27.06,7.43,7.31,3.3,7.10
2025,3,18:30:00,26.37,7.36,7.83,3.3,7.11
2025,3,19:00:00,26.17,7.37,7.1,3.3,7.11
2025,3,19:30:00,25.51,7.28,7.25,3.3,7.11
2025,3,20:00:00,25.38,7.45,7.13,3.3,7.10
2025,3,20:30:00,24.94,7.47,6.59,3.3,7.10
2025,3,21:00:00,24.77,7.4,6.2,3.3,7.11
2025,3,21:30:00,25.15,7.38,5.46,3.3,7.10
2025,3,22:00:00,25.03,7.42,5.63,3.3,7.11
2025,3,22:30:00,25.78,7.5,4.81,3.3,7.11
2025,3,23:00:00,25.85,7.38,5.02,3.3,7.10
2025,3,23:30:00,26.44,7.49,4.69,3.3,7.11
2025,3,00:00:00,26.99,7.43,4.47,3.3,7.14
2025,3,00:30:00,27.31,7.45,4.55,3.3,7.13
2025,3,01:00:00,28.23,7.48,4.66,3.3,7.16
2025,3,01:30:00,28.47,7.5,4.53,3.3,7.15
2025,3,02:00:00,28.88,7.47,5.45,3.3,7.15
2025,3,02:30:00,29.04,7.44,5.6,3.3,7.14
2025,3,03:00:00,29.08,7.58,5.95,3.3,7.15
2025,3,03:30:00,29.14,7.53,6.37,3.3,7.15
2025,3,04:00:00,28.93,7.54,6.74,3.3,7.15
2025,3,04:30:00,28.4,7.47,7.44,3.3,7.15
2025,3,05:00:00,28.09,7.56,7.44,3.3,7.15
2025,3,05:30:00,27.86,7.56,7.62,3.3,7.15
2025,3,06:00:00,27,7.5,7.9,3.3,7.15
2025,3,06:30:00,26.69,7.64,7.4,3.3,7.14
2025,3,07:00:00,26.04,7.64,7.43,3.3,7.16
2025,3,07:30:00,25.46,7.59,7.07,3.3,7.15
2025,3,08:00:00,25.31,7.56,6.85,3.3,7.15
2025,3,08:30:00,25.23,7.65,6.08,3.3,7.14
2025,3,09:00:00,25.14,7.58,6.23,3.3,7.15
2025,3,09:30:00,25.21,7.7,5.72,3.3,7.15
2025,3,10:00:00,25.29,7.71,5.44,3.3,7.15
2025,3,10:30:00,25.64,7.63,5.1,3.3,7.15
2025,3,11:00:00,26.11,7.73,4.61,3.3,7.15
2025,3,11:30:00,26.38,7.76,4.61,3.3,7.15
2025,3,12:00:00,27.1,7.74,4.56,3.3,7.20
2025,3,12:30:00,27.3,7.76,4.8,3.3,7.19
2025,3,13:00:00,28.1,7.74,4.55,3.3,7.20
2025,3,13:30:00,28.36,7.76,4.7,3.3,7.20
2025,3,14:00:00,28.4,7.7,5.51,3.3,7.20
2025,3,14:30:00,29.11,7.79,5.45,3.3,7.20
2025,3,15:00:00,29.2,7.74,6.14,3.3,7.20
2025,3,15:30:00,28.99,7.81,6.26,3.3,7.20
2025,3,16:00:00,28.96,7.72,6.94,3.3,7.20
2025,3,16:30:00,28.37,7.81,7.2,3.3,7.20
2025,3,17:00:00,27.91,7.88,7.38,3.3,7.20
2025,3,17:30:00,27.36,7.76,7.5,3.3,7.20
2025,3,18:00:00,26.99,7.94,7.41,3.3,7.19
2025,3,18:30:00,26.57,7.9,7.09,3.3,7.19
2025,3,19:00:00,26.01,7.87,6.91,3.3,7.20
2025,3,19:30:00,25.63,7.86,7.31,3.3,7.19
2025,3,20:00:00,24.96,7.83,7.07,3.3,7.20
2025,3,20:30:00,25.15,7.88,6.62,3.3,7.19
2025,3,21:00:00,24.97,7.94,6.08,3.3,7.21
2025,3,21:30:00,25.36,7.93,5.53,3.3,7.20
2025,3,22:00:00,25.39,7.89,4.85,3.3,7.21
2025,3,22:30:00,25.56,7.93,4.59,3.3,7.20
2025,3,23:00:00,25.92,7.95,4.94,3.3,7.19
2025,3,23:30:00,26.58,7.96,4.18,3.3,7.20
2025,3,00:00:00,27.05,7.9,4.29,3.3,7.22
2025,3,00:30:00,27.56,7.92,4.64,3.3,7.23
2025,3,01:00:00,28,7.96,4.69,3.3,7.23
2025,3,01:30:00,28.31,7.92,5.04,3.3,7.24
2025,3,02:00:00,28.69,8.02,5.37,3.3,7.22
2025,3,02:30:00,29.1,7.99,5.65,3.3,7.22
2025,3,03:00:00,28.9,8.08,5.94,3.3,7.22
2025,3,03:30:00,28.92,8,6.37,3.3,7.22
2025,3,04:00:00,28.65,7.91,6.78,3.3,7.21
2025,3,04:30:00,28.36,8.02,7.31,3.3,7.22
2025,3,05:00:00,27.79,8.05,6.97,3.3,7.22
2025,3,05:30:00,27.66,8.04,7.48,3.3,7.22
2025,3,06:00:00,26.95,7.95,7.36,3.3,7.23
2025,3,06:30:00,26.63,8.02,7.35,3.3,7.22
2025,3,07:00:00,26.22,8.05,7.73,3.3,7.22
2025,3,07:30:00,25.63,8.07,7.1,3.3,7.23
2025,3,08:00:00,25.22,8.11,6.63,3.3,7.23
2025,3,08:30:00,24.96,8.01,6.02,3.3,7.22
2025,3,09:00:00,24.9,8.06,6.08,3.3,7.23
2025,3,09:30:00,25.04,7.99,5.85,3.3,7.23
2025,3,10:00:00,25.51,8.08,5.28,3.3,7.22
2025,3,10:30:00,25.89,7.95,5.12,3.3,7.23
2025,3,11:00:00,26.08,7.95,4.36,3.3,7.22
2025,3,11:30:00,26.48,7.98,4.84,3.3,7.23
2025,3,12:00:00,27.33,7.95,4.25,3.3,7.27
2025,3,12:30:00,27.3,8,4.34,3.3,7.26
2025,3,13:00:00,28.1,8.02,4.92,3.3,7.27
2025,3,13:30:00,28.36,8.04,5.25,3.3,7.27
2025,3,14:00:00,28.84,7.92,5.34,3.3,7.27
2025,3,14:30:00,28.69,8.08,5.51,3.3,7.27
2025,3,15:00:00,29.22,7.91,5.88,3.3,7.27
2025,3,15:30:00,29.21,7.98,6.53,3.3,7.27
2025,3,16:00:00,28.52,7.91,6.85,3.3,7.27
2025,3,16:30:00,28.55,7.96,7.19,3.3,7.28
2025,3,17:00:00,27.83,7.94,7.53,3.3,7.27
2025,3,17:30:00,27.63,7.91,7.33,3.3,7.26
2025,3,18:00:00,26.83,8.03,7.65,3.3,7.26
2025,3,18:30:00,26.53,7.91,7.31,3.3,7.27
2025,3,19:00:00,25.86,7.98,7.06,3.3,7.27
2025,3,19:30:00,25.96,7.93,7.13,3.3,7.27
2025,3,20:00:00,25.57,7.97,6.72,3.3,7.27
2025,3,20:30:00,24.8,7.97,5.96,3.3,7.27
2025,3,21:00:00,25.2,7.79,6.34,3.3,7.28
2025,3,21:30:00,25.05,7.8,5.45,3.3,7.26
2025,3,22:00:00,25.34,7.87,4.85,3.3,7.28
2025,3,22:30:00,25.64,7.88,4.65,3.3,7.28
2025,3,23:00:00,25.99,7.82,4.63,3.3,7.27
2025,3,23:30:00,26.42,7.83,4.53,3.3,7.27
2025,3,00:00:00,26.93,7.78,4.68,3.3,7.29
2025,3,00:30:00,27.49,7.8,4.4,3.3,7.29
2025,3,01:00:00,27.9,7.69,4.4,3.3,7.29
2025,3,01:30:00,28.54,7.81,4.88,3.3,7.29
2025,3,02:00:00,28.63,7.72,5.4,3.3,7.30
2025,3,02:30:00,28.87,7.82,5.53,3.3,7.29
2025,3,03:00:00,28.7,7.67,6.23,3.3,7.29
2025,3,03:30:00,28.66,7.76,6.26,3.3,7.29
2025,3,04:00:00,28.75,7.74,6.67,3.3,7.29
2025,3,04:30:00,28.33,7.74,6.92,3.3,7.29
2025,3,05:00:00,28.19,7.68,7.12,3.3,7.29
2025,3,05:30:00,27.76,7.72,7.5,3.3,7.29
2025,3,06:00:00,27.18,7.73,7.71,3.3,7.29
2025,3,06:30:00,26.45,7.75,7.69,3.3,7.29
2025,3,07:00:00,25.92,7.69,7.31,3.3,7.29
2025,3,07:30:00,25.67,7.62,7.12,3.3,7.29
2025,3,08:00:00,25.42,7.64,6.81,3.3,7.29
2025,3,08:30:00,24.97,7.64,6.38,3.3,7.30
2025,3,09:00:00,25.05,7.58,6.1,3.3,7.28
2025,3,09:30:00,25.02,7.67,5.6,3.3,7.29
2025,3,10:00:00,25.49,7.63,4.82,3.3,7.31
2025,3,10:30:00,25.57,7.65,5.01,3.3,7.28
2025,3,11:00:00,25.88,7.62,4.64,3.3,7.29
2025,3,11:30:00,26.7,7.63,4.43,3.3,7.29
2025,3,12:00:00,26.77,7.64,4.51,3.3,7.33
2025,3,12:30:00,27.69,7.51,4.35,3.3,7.33
2025,3,13:00:00,28.11,7.51,5,3.3,7.33
2025,3,13:30:00,28.68,7.6,5.28,3.3,7.33
2025,3,14:00:00,28.67,7.53,5.11,3.3,7.32
2025,3,14:30:00,28.82,7.43,5.72,3.3,7.32
2025,3,15:00:00,28.82,7.46,5.69,3.3,7.33
2025,3,15:30:00,29.02,7.45,6.5,3.3,7.33
2025,3,16:00:00,28.45,7.54,6.8,3.3,7.33
2025,3,16:30:00,28.37,7.54,7.33,3.3,7.32
2025,3,17:00:00,28.08,7.57,7.68,3.3,7.33
2025,3,17:30:00,27.52,7.46,7.87,3.3,7.33
2025,3,18:00:00,27.24,7.43,7.54,3.3,7.32
2025,3,18:30:00,26.28,7.43,7.26,3.3,7.32
2025,3,19:00:00,25.95,7.41,7.16,3.3,7.33
2025,3,19:30:00,25.53,7.44,7.4,3.3,7.33
2025,3,20:00:00,25,7.41,6.73,3.3,7.33
2025,3,20:30:00,25.23,7.45,6.4,3.3,7.33
2025,3,21:00:00,25,7.37,5.71,3.3,7.32
2025,3,21:30:00,25.31,7.42,5.56,3.3,7.32
2025,3,22:00:00,25.14,7.49,5.44,3.3,7.32
2025,3,22:30:00,25.68,7.42,4.94,3.3,7.32
2025,3,23:00:00,26.04,7.43,4.81,3.3,7.33
2025,3,23:30:00,26.54,7.43,4.41,3.3,7.32
2025,3,00:00:00,27,7.29,4.26,3.3,7.38
2025,3,00:30:00,27.39,7.37,4.84,3.3,7.37
2025,3,01:00:00,27.84,7.47,4.39,3.3,7.37
2025,3,01:30:00,28.34,7.34,5.01,3.3,7.37
2025,3,02:00:00,28.6,7.4,5.27,3.3,7.37
2025,3,02:30:00,28.84,7.52,5.36,3.3,7.38
2025,3,03:00:00,28.9,7.38,6,3.3,7.37
2025,3,03:30:00,28.82,7.44,6.36,3.3,7.37
2025,3,04:00:00,28.71,7.4,6.49,3.3,7.37
2025,3,04:30:00,28.51,7.46,7.21,3.3,7.36
2025,3,05:00:00,28.28,7.39,7.18,3.3,7.37
2025,3,05:30:00,27.67,7.38,7.61,3.3,7.37
2025,3,06:00:00,26.99,7.44,7.52,3.3,7.37
2025,3,06:30:00,26.54,7.4,7.75,3.3,7.38
2025,3,07:00:00,25.8,7.48,7.71,3.3,7.38
2025,3,07:30:00,25.72,7.44,7.16,3.3,7.37
2025,3,08:00:00,24.93,7.39,6.81,3.3,7.37
2025,3,08:30:00,24.99,7.44,6.44,3.3,7.37
2025,3,09:00:00,24.79,7.3,5.79,3.3,7.38
2025,3,09:30:00,24.88,7.4,5.62,3.3,7.37
2025,3,10:00:00,25.01,7.42,5.36,3.3,7.37
2025,3,10:30:00,25.78,7.45,5.35,3.3,7.37
2025,3,11:00:00,26.13,7.41,5.09,3.3,7.36
2025,3,11:30:00,26.63,7.46,4.44,3.3,7.37
2025,3,12:00:00,26.92,7.48,4.7,3.3,7.40
2025,3,12:30:00,27.36,7.47,4.54,3.3,7.39
2025,3,13:00:00,28.12,7.52,4.69,3.3,7.40
2025,3,13:30:00,28.55,7.47,4.86,3.3,7.40
2025,3,14:00:00,28.55,7.52,5.06,3.3,7.40
2025,3,14:30:00,28.63,7.48,5.93,3.3,7.40
2025,3,15:00:00,29.13,7.58,6.4,3.3,7.40
2025,3,15:30:00,29.1,7.45,6.29,3.3,7.40
2025,3,16:00:00,28.67,7.52,6.76,3.3,7.39
2025,3,16:30:00,28.12,7.53,6.8,3.3,7.40
2025,3,17:00:00,27.98,7.53,7.56,3.3,7.39
2025,3,17:30:00,27.33,7.48,7.51,3.3,7.39
2025,3,18:00:00,27.03,7.63,7.72,3.3,7.40
2025,3,18:30:00,26.44,7.52,7.32,3.3,7.39
2025,3,19:00:00,26.1,7.59,7.14,3.3,7.40
2025,3,19:30:00,25.45,7.57,7.11,3.3,7.39
2025,3,20:00:00,25.29,7.54,6.78,3.3,7.40
2025,3,20:30:00,25.04,7.58,6.59,3.3,7.39
2025,3,21:00:00,25.14,7.64,6.37,3.3,7.40
2025,3,21:30:00,24.97,7.63,5.81,3.3,7.40
2025,3,22:00:00,25.18,7.64,5.24,3.3,7.40
2025,3,22:30:00,25.54,7.58,4.79,3.3,7.40
2025,3,23:00:00,25.88,7.59,4.57,3.3,7.40
2025,3,23:30:00,26.6,7.61,4.61,3.3,7.40
2025,3,00:00:00,27.19,7.75,4.5,3.3,7.45
2025,3,00:30:00,27.66,7.76,4.54,3.3,7.45
2025,3,01:00:00,27.82,7.74,4.81,3.3,7.45
2025,3,01:30:00,28.41,7.69,4.63,3.3,7.44
2025,3,02:00:00,28.56,7.78,5.21,3.3,7.44
2025,3,02:30:00,29.14,7.85,5.44,3.3,7.43
2025,3,03:00:00,28.92,7.76,6.35,3.3,7.44
2025,3,03:30:00,28.85,7.87,6.3,3.3,7.45
2025,3,04:00:00,28.52,7.76,6.7,3.3,7.44
2025,3,04:30:00,28.29,7.75,7.17,3.3,7.44
2025,3,05:00:00,28.08,7.8,7.38,3.3,7.44
2025,3,05:30:00,27.38,7.77,7.49,3.3,7.44
2025,3,06:00:00,26.99,7.76,7.54,3.3,7.44
2025,3,06:30:00,26.56,7.84,7.26,3.3,7.44
2025,3,07:00:00,25.92,7.88,7.35,3.3,7.44
2025,3,07:30:00,25.65,7.91,6.84,3.3,7.44
2025,3,08:00:00,25.24,7.82,6.84,3.3,7.45
2025,3,08:30:00,25,7.95,6.33,3.3,7.44
2025,3,09:00:00,25.2,7.88,6.03,3.3,7.44
2025,3,09:30:00,25.1,7.92,5.94,3.3,7.45
2025,3,10:00:00,25.28,7.92,4.8,3.3,7.45
2025,3,10:30:00,25.45,7.94,4.96,3.3,7.44
2025,3,11:00:00,25.85,7.96,4.35,3.3,7.45
2025,3,11:30:00,26.52,7.91,4.6,3.3,7.44
2025,3,12:00:00,26.96,7.95,4.65,3.3,7.48
2025,3,12:30:00,27.48,7.93,4.58,3.3,7.48
2025,3,13:00:00,27.78,7.94,4.73,3.3,7.49
2025,3,13:30:00,28.44,7.94,4.81,3.3,7.48
2025,3,14:00:00,28.76,7.96,5.22,3.3,7.47
2025,3,14:30:00,29.29,7.92,5.7,3.3,7.48
2025,3,15:00:00,28.98,7.96,5.84,3.3,7.48
2025,3,15:30:00,28.76,7.96,6.53,3.3,7.49
2025,3,16:00:00,28.69,8.09,6.83,3.3,7.49
2025,3,16:30:00,28.28,7.94,7.4,3.3,7.48
2025,3,17:00:00,28.13,8,7.35,3.3,7.48
2025,3,17:30:00,27.43,7.97,7.49,3.3,7.48
2025,3,18:00:00,27.01,7.91,7.49,3.3,7.48
2025,3,18:30:00,26.57,7.98,7.31,3.3,7.48
2025,3,19:00:00,25.75,7.99,7.12,3.3,7.48
2025,3,19:30:00,25.64,8.06,7.07,3.3,7.49
2025,3,20:00:00,25.3,8.01,6.37,3.3,7.48
2025,3,20:30:00,25.11,8.06,6.18,3.3,7.47
2025,3,21:00:00,25.04,7.96,5.61,3.3,7.47
2025,3,21:30:00,25.26,7.96,5.29,3.3,7.47
2025,3,22:00:00,25.14,8,5.36,3.3,7.48
2025,3,22:30:00,25.69,8,4.98,3.3,7.47
2025,3,23:00:00,26.13,7.98,4.75,3.3,7.47
2025,3,23:30:00,26.62,8.12,4.35,3.3,7.47
2025,3,00:00:00,26.89,8.01,4.55,3.3,7.52
2025,3,00:30:00,27.65,7.92,4.48,3.3,7.52
2025,3,01:00:00,28.23,7.94,4.75,3.3,7.52
2025,3,01:30:00,28.38,8,4.93,3.3,7.51
2025,3,02:00:00,28.94,8.07,5.31,3.3,7.52
2025,3,02:30:00,29.28,7.91,5.82,3.3,7.51
2025,3,03:00:00,28.94,7.98,5.81,3.3,7.52
2025,3,03:30:00,28.84,8.05,6.61,3.3,7.51
2025,3,04:00:00,28.84,7.94,6.76,3.3,7.52
2025,3,04:30:00,28.55,7.96,6.99,3.3,7.52
2025,3,05:00:00,27.83,7.97,7.43,3.3,7.51
2025,3,05:30:00,27.5,7.92,7.63,3.3,7.52
2025,3,06:00:00,27.09,7.81,7.75,3.3,7.52
2025,3,06:30:00,26.43,7.96,7.45,3.3,7.51
2025,3,07:00:00,25.91,7.91,7.47,3.3,7.52
2025,3,07:30:00,25.53,8,7.42,3.3,7.51
2025,3,08:00:00,25.03,7.87,6.96,3.3,7.52
2025,3,08:30:00,24.92,7.94,6.48,3.3,7.51
2025,3,09:00:00,24.92,7.93,5.74,3.3,7.52
2025,3,09:30:00,25.14,7.87,6.09,3.3,7.52
2025,3,10:00:00,25,7.89,5.4,3.3,7.52
2025,3,10:30:00,25.31,7.8,5.1,3.3,7.52
2025,3,11:00:00,25.85,7.77,4.94,3.3,7.52
2025,3,11:30:00,26.46,7.86,4.46,3.3,7.51
2025,3,12:00:00,27.08,7.94,4.67,3.3,7.54
2025,3,12:30:00,27.61,7.73,4.59,3.3,7.54
2025,3,13:00:00,28.25,7.82,4.93,3.3,7.54
2025,3,13:30:00,28.43,7.75,5.3,3.3,7.55
2025,3,14:00:00,28.6,7.81,5.11,3.3,7.55
2025,3,14:30:00,28.94,7.85,5.46,3.3,7.55
2025,3,15:00:00,29.03,7.84,5.88,3.3,7.55
2025,3,15:30:00,28.91,7.72,6.58,3.3,7.54
2025,3,16:00:00,28.79,7.76,6.64,3.3,7.54
2025,3,16:30:00,28.65,7.77,7.11,3.3,7.54
2025,3,17:00:00,28,7.72,7.19,3.3,7.54
2025,3,17:30:00,27.52,7.77,7.12,3.3,7.54
2025,3,18:00:00,27.07,7.74,7.57,3.3,7.54
2025,3,18:30:00,26.76,7.68,7.52,3.3,7.54
2025,3,19:00:00,25.99,7.78,7.19,3.3,7.54
2025,3,19:30:00,25.36,7.66,6.96,3.3,7.54
2025,3,20:00:00,25.22,7.64,6.87,3.3,7.53
2025,3,20:30:00,25.01,7.66,6.05,3.3,7.54
2025,3,21:00:00,24.86,7.58,5.83,3.3,7.54
2025,3,21:30:00,25.21,7.64,5.33,3.3,7.54
2025,3,22:00:00,25.08,7.61,5.23,3.3,7.53
2025,3,22:30:00,25.75,7.6,4.92,3.3,7.54
2025,3,23:00:00,25.99,7.59,4.49,3.3,7.54
2025,3,23:30:00,26.34,7.59,4.6,3.3,7.55
2025,3,00:00:00,27.03,7.53,4.76,3.3,7.58
2025,3,00:30:00,27.24,7.53,4.7,3.3,7.58
2025,3,01:00:00,28.19,7.59,4.66,3.3,7.58
2025,3,01:30:00,28.42,7.6,4.91,3.3,7.59
2025,3,02:00:00,28.49,7.49,5.55,3.3,7.58
2025,3,02:30:00,28.83,7.39,5.89,3.3,7.59
2025,3,03:00:00,28.91,7.5,5.79,3.3,7.58
2025,3,03:30:00,28.8,7.51,6.48,3.3,7.58
2025,3,04:00:00,28.8,7.47,6.83,3.3,7.59
2025,3,04:30:00,28.23,7.51,6.72,3.3,7.58
2025,3,05:00:00,27.96,7.46,7.22,3.3,7.59
2025,3,05:30:00,27.69,7.45,7.36,3.3,7.58
2025,3,06:00:00,26.78,7.47,7.43,3.3,7.58
2025,3,06:30:00,26.44,7.49,7.17,3.3,7.58
2025,3,07:00:00,26.02,7.45,7.7,3.3,7.58
2025,3,07:30:00,25.58,7.41,6.79,3.3,7.58
2025,3,08:00:00,25.31,7.5,6.67,3.3,7.59
2025,3,08:30:00,25.44,7.39,6.2,3.3,7.58
2025,3,09:00:00,24.95,7.42,5.7,3.3,7.58
2025,3,09:30:00,24.89,7.5,5.11,3.3,7.59
2025,3,10:00:00,25.19,7.38,5.34,3.3,7.59
2025,3,10:30:00,25.78,7.38,5.05,3.3,7.58
2025,3,11:00:00,25.88,7.46,4.79,3.3,7.59
2025,3,11:30:00,26.29,7.5,4.46,3.3,7.58
2025,3,12:00:00,26.87,7.42,4.81,3.3,7.61
